w;p
771843;2315094
687256;2046584
90583;178749
485312;1413568
279997;774010
140852;337971
375324;1072817
559822;1647032
272556;749910
804991;2418517
857235;2584011
829288;2495364
891872;2694315
746408;2234282
988344;2993979
1048782;3183319
470024;1365083
1012758;3070290
1021088;3096482
954294;2887019
706523;2106343
459523;1333130
284763;788785
914251;2763632
533863;1565208
749560;2244754
508563;1487071
640417;1898968
449611;1301849
852730;2569161
639255;1895346
679852;2023061
457264;1325749
392982;1127016
189663;490567
589837;1740651
535717;1570507
410373;1180608
713027;2127330
338848;958431
159278;396169
648439;1924342
68432;107778
109819;238967
232714;623839
517583;1515297
1006447;3050678
302569;846014
976437;2956962
50691;52540
292011;810815
381121;1090660
444728;1286727
114452;253589
314428;883460
275473;759604
568417;1674994
965950;2922818
659213;1957339
793059;2381275
163786;409703
871641;2628359
439762;1270611
932177;2819385
688999;2051786
527604;1545779
1036275;3144521
939397;2842736
244662;660616
476710;1385521
848507;2555669
314563;884141
816300;2454645
249016;675487
267226;732586
518272;1517335
548065;1610004
901253;2724028
976903;2958365
259857;710313
164535;412274
557836;1641184
62714;89924
872396;2631371
382263;1094457
833237;2507895
659585;1958835
801241;2406916
318099;896336
361524;1031237
339269;959870
962464;2911822
912521;2758467
309899;869316
132398;310746
393928;1130242
357832;1018741
356903;1016154
250944;682102
97216;199216
761239;2282433
114411;253487
324617;915358
1005261;3046937
1030790;3127062
337628;954909
537197;1575235
113893;251558
770542;2311325
159010;395500
53778;61932
469583;1363816
714983;2133223
812739;2443386
814968;2450013
89531;175660
816828;2456238
727186;2172658
892934;2697025
266431;730160
438899;1268258
93070;186457
1023634;3104768
906395;2739989
813493;2445718
82135;152120
465597;1351629
88295;171945
1003524;3041524
920969;2784819
386581;1108019
522246;1529809
552668;1624529
578055;1704000
546375;1604444
963149;2914177
168571;425124
411706;1184552
401947;1154720
597831;1765225
72646;121088
190427;492540
344799;978074
133933;315699
433187;1251470
411095;1182845
151301;372349
382312;1094548
392530;1125812
628184;1860535
85553;162863
645622;1915798
533124;1562993
775229;2325855
416076;1198772
804494;2416814
875772;2641480
700275;2087401
877507;2647357
152591;376232
729965;2181430
282812;783000
1026634;3114149
266561;730579
503899;1472007
689022;2051857
230392;616989
210366;555867
309519;867970
552075;1622647
988065;2993217
823811;2478354
241891;651402
618125;1829960
573112;1688919
413931;1191431
50960;53240
171860;435127
296359;824720
117059;262014
535244;1568935
432034;1248186
609279;1802309
217785;578566
465862;1352629
893802;2699859
955345;2890302
618053;1829844
728623;2177385
384294;1100921
592030;1747293
190514;492790
636023;1885433
411959;1185301
681155;2027305
952703;2882053
802981;2412342
336101;950408
152502;376033
277527;766290
1041082;3158886
365516;1043497
269352;739218
363598;1037681
409701;1178554
822042;2472856
955182;2889758
934982;2828816
624427;1849611
946460;2863559
768715;2305616
635957;1885121
1030025;3124793
1011104;3064923
370545;1058314
144590;349857
614227;1818328
889196;2685036
829358;2495582
932907;2821698
914112;2763270
861361;2596054
478370;1390912
981764;2972987
416939;1201006
1042244;3162790
755710;2265250
51199;53936
144484;349757
727638;2174125
148990;364949
649270;1926812
1017069;3083467
739539;2212097
881020;2658991
618312;1830587
798570;2398424
711750;2123388
137767;327818
407774;1172640
654927;1943755
734152;2194995
191440;495188
821814;2472100
641903;1903605
145095;351506
74603;127302
327525;925356
351499;999032
887030;2678542
614689;1819592
247860;671657
509715;1490988
320022;901862
690550;2056616
97853;201398
89658;176027
1021630;3098382
67423;104486
159601;397154
941027;2847472
529915;1552760
503939;1472038
82271;152639
596477;1761256
379702;1086625
132575;311206
664798;1975183
746673;2235018
388954;1115268
689674;2053771
746019;2232926
194952;506925
819514;2464584
520631;1524318
532885;1562269
951379;2878004
1045625;3173169
438992;1268448
516732;1512871
93693;188583
881572;2660822
736514;2202570
610372;1806094
815474;2451621
703242;2096840
781056;2343574
595871;1759551
770645;2311669
144310;348985
716132;2136682
1034217;3137828
235389;632047
231417;620035
743896;2226445
70599;114525
116929;261762
774120;2322867
674164;2004383
400185;1149683
206609;543462
913582;2761720
528562;1549084
960281;2904925
458809;1330831
268193;735836
395090;1133897
863493;2602685
868368;2617712
703876;2098849
632422;1873625
256357;699823
550252;1617074
927776;2806207
921111;2785330
341222;966245
754474;2261007
782136;2347501
441986;1278238
390738;1120458
545144;1600672
212241;561876
675453;2008242
184046;472325
569535;1678067
765182;2294094
163068;407693
157174;390344
857987;2585850
75672;130843
717708;2141381
1014963;3076824
731856;2187300
333794;943847
858124;2586415
143838;347507
785962;2359265
954858;2888905
209277;552565
910332;2752594
650782;1931318
782822;2349534
799176;2400239
443637;1283579
882874;2665014
996586;3019973
774528;2324312
921293;2785984
978575;2963186
579920;1709929
823067;2476239
961355;2908095
613620;1816263
925264;2798395
840177;2530168
474508;1378752
704410;2100352
50176;50959
102180;215016
638111;1891754
870974;2625880
446909;1293613
789989;2371198
200232;523373
855662;2578708
957641;2897118
400200;1149878
668705;1987156
455898;1321632
287553;797397
281697;779272
611959;1811644
63772;93381
1008068;3056112
698991;2083643
496764;1450265
977597;2960699
867236;2614003
220823;588006
406397;1168246
603999;1784875
950408;2875401
229933;615940
953553;2884777
243489;656479
142445;343073
962301;2911410
125568;289388
361361;1030596
166514;418254
936198;2832650
409211;1177057
641764;1903121
929785;2812212
793164;2381528
571484;1683736
762578;2286299
921441;2786545
63416;92325
131499;308330
401358;1153082
962120;2910814
287628;797721
903068;2730173
778932;2337053
535472;1569896
199189;519807
408592;1175264
143217;345531
215953;573381
581294;1714433
95889;195030
492355;1436188
823484;2477455
141490;339831
705428;2103416
630438;1867195
902946;2729751
796650;2392260
533592;1564634
73709;124568
460856;1337146
733289;2192174
959263;2901619
134195;316609
411409;1183718
777419;2332601
512082;1498342
162031;404588
98345;202717
491902;1434635
248192;672739
791725;2377017
668018;1985071
806861;2424679
901541;2725126
664868;1975543
520914;1525278
516300;1511756
376031;1075066
985832;2986096
807384;2426315
778049;2334323
923344;2791947
722703;2156812
84646;160157
421534;1214827
465815;1352465
199794;522160
467304;1357017
505066;1475736
809286;2432673
795880;2389755
275307;759106
300524;838824
487358;1420214
55768;68230
175912;447173
307435;861576
144746;350375
463419;1344686
97036;198585
550305;1617185
496833;1450564
463474;1344810
993741;3010871
920997;2785097
956892;2895070
382384;1094674
1029167;3122085
651654;1933963
298601;831877
401949;1154763
455263;1319202
285299;790216
563427;1658999
970240;2936581
781271;2344229
360545;1027782
445571;1289929
577914;1703573
535651;1570415
954916;2889022
963372;2915006
928772;2809242
860942;2594649
541732;1589655
1012546;3069677
472559;1372337
717921;2141943
615774;1822789
962358;2911615
823469;2477335
1010860;3064224
920692;2783851
462173;1340886
246508;667456
979297;2965440
711940;2123932
514697;1506445
66579;101963
973443;2947015
876329;2643274
617654;1828651
502717;1468064
392742;1126414
388711;1114408
788721;2367526
97293;199474
645764;1916022
848439;2555486
645119;1914388
214442;568239
844993;2545409
534437;1566771
782552;2348829
754169;2260300
941402;2848364
279097;771111
199246;519975
606412;1793090
170294;430428
212826;563698
721614;2153917
195445;508173
985805;2985919
174960;444528
366180;1045363
993131;3009234
333831;943952
389687;1117105
746039;2232972
398245;1143701
571347;1683367
835624;2515486
837723;2522497
340772;964708
138304;329779
420271;1211122
101154;211775
964271;2917931
995404;3016277
958284;2898799
88812;173790
900152;2720531
659783;1959528
1037401;3148089
1008037;3056012
279687;772906
556758;1637768
494454;1442427
330122;932957
503561;1470807
718783;2144675
249154;676145
238907;642341
157128;390104
397467;1141223
695402;2071411
800829;2405755
529216;1550591
145293;352141
714166;2130683
525772;1540195
519450;1520849
82575;153427
650002;1929019
431354;1246296
882880;2665084
936157;2832542
274688;757630
61714;86720
279743;773085
650013;1929047
780116;2340826
939070;2841973
615212;1821163
713923;2129847
740851;2216102
891830;2694089
561394;1651929
314455;883576
322754;910164
735933;2200373
603616;1783505
478739;1392040
166642;418639
436415;1261208
200506;524363
920971;2784895
847810;2553665
218461;580610
373467;1067228
951250;2877750
747796;2238682
1021791;3099021
660187;1961068
1044269;3168901
868296;2617307
754201;2260354
620507;1837547
531396;1557609
642215;1904655
272970;751366
593197;1751292
539376;1582211
184340;473137
537039;1574584
407117;1170587
971552;2941198
992907;3008583
85242;162139
223010;594596
412735;1187715
862758;2600338
964297;2917957
1005053;3046290
520188;1523074
992810;3008434
955852;2891946
589324;1739053
371318;1060492
835004;2513689
783058;2350257
886582;2677066
356933;1016296
873460;2634776
105972;226786
826077;2485633
188516;486858
761752;2283968
1016550;3081876
448224;1297922
272850;750864
919417;2780479
531981;1559353
387646;1111163
225667;603416
57587;74185
107840;232744
502908;1468660
97518;200270
424989;1226295
285372;790577
840880;2532198
163803;409825
186216;479498
502483;1467353
110722;242103
1013774;3073360
593285;1751405
162447;405807
296361;824804
999030;3027974
365699;1043966
194485;505506
655810;1946523
52579;58466
977829;2961319
572226;1686167
823192;2476551
911915;2756719
705923;2104649
947665;2867222
164451;411973
862469;2599516
739966;2213173
813289;2445305
958808;2900187
459151;1331958
118418;266811
354915;1010437
479075;1393027
492395;1436274
413734;1190509
728324;2176511
158290;393260
788130;2365512
356912;1016209
324968;916668
829893;2496985
737003;2204126
919132;2779751
616489;1824910
917372;2773807
1030653;3126658
233684;626409
724414;2163096
934320;2826814
436310;1260896
986935;2989397
559191;1644822
957457;2896433
190227;491999
820451;2467463
787335;2363530
673655;2002997
934472;2827319
997450;3023123
946842;2864941
93046;186384
912202;2757617
622548;1844040
704144;2099751
77860;138177
670102;1991300
480243;1396389
65828;99437
690420;2056233
910137;2752045
496465;1449040
149365;365973
201815;528790
395456;1135023
237185;637642
670213;1991731
747719;2238326
932025;2818951
120495;274229
293501;815630
923345;2791976
645475;1915437
690326;2055806
353845;1006762
608844;1801070
811870;2440464
95204;193011
132830;312110
866656;2612171
925934;2800673
255500;697221
887882;2681228
224761;600251
472088;1370741
474709;1379222
545740;1602326
115956;258515
805850;2421304
262602;718095
839782;2529081
647586;1921647
182928;468569
431449;1246647
901090;2723479
772937;2318796
358560;1021151
534714;1567546
238154;640075
969227;2933895
781469;2345019
552233;1623143
146836;357427
629262;1863677
212316;562087
120817;275198
619151;1833498
377944;1081194
1004083;3043139
1033358;3135133
659390;1958116
511622;1497009
793683;2382991
203542;534370
925608;2799373
817799;2459411
567651;1672353
468989;1361799
567008;1670325
652656;1937157
237870;639471
908429;2746553
954856;2888883
367077;1048131
773967;2322430
642304;1904938
236266;635004
238926;642433
693053;2064049
900006;2720179
459222;1332178
757292;2270240
492725;1437128
965803;2922375
226647;606345
355293;1011503
117376;263185
137039;325761
550348;1617437
83818;157460
732414;2189204
139192;332700
972100;2942767
138374;329921
585309;1726713
929175;2810430
127365;295048
82843;154251
595700;1758906
476024;1383578
580284;1711155
979388;2965491
587738;1734248
739825;2212736
383650;1098948
363914;1038607
255275;696602
979289;2965375
367588;1049881
618164;1830157
319403;899792
899131;2717674
742216;2220405
166188;417350
367508;1049716
1009571;3060976
199954;522443
863054;2601251
946555;2863805
564048;1660996
852187;2567544
257113;701991
289651;803607
909926;2751216
1010579;3063643
393382;1128254
843770;2541035
267929;734978
155447;384880
165053;413641
102723;216790
924886;2797057
943108;2853346
923090;2791046
109472;237826
430841;1244450
995511;3016533
184654;474263
406176;1167552
118117;265409
827414;2489295
855696;2578949
876038;2642307
580842;1712980
716190;2136861
361307;1030321
790072;2371523
618355;1830760
553207;1626090
1008212;3056771
420373;1211567
986535;2988248
95612;194277
418323;1205553
947601;2867119
522091;1529272
860963;2594721
966269;2923749
334610;946202
1047117;3177845
133659;314748
890243;2688649
790133;2371793
573885;1691405
1038341;3150756
619094;1833043
497107;1451194
1028812;3120880
847608;2553421
967961;2929542
636425;1886431
142519;343211
811200;2438537
934697;2828028
259737;709790
115812;257950
449187;1300817
60059;81570
271422;746303
252371;686775
394382;1131743
843777;2541100
354609;1009475
844166;2542265
178512;455226
538122;1578244
166864;419504
416152;1198916
613735;1816857
347605;986313
959768;2903196
822954;2475594
924478;2795546
285727;791827
233513;625949
816930;2456639
602753;1780948
1040839;3158036
807964;2428157
318791;898273
865642;2609070
563564;1659259
1020729;3095604
523585;1533544
104533;222244
290246;805038
175498;445980
1040663;3157389
957288;2895966
978228;2962374
802466;2410837
395708;1135759
292736;813393
408477;1174970
775614;2327100
344493;977096
886651;2677253
531247;1557116
611272;1809330
131673;308872
99753;207198
776154;2328662
948470;2869675
250060;679075
654761;1943288
114094;252390
322820;910409
410181;1179958
475502;1381747
59216;79267
699436;2085164
581132;1713829
434407;1255463
151192;371966
348071;987565
263037;719336
585461;1727125
694345;2068653
727312;2173169
416256;1199329
1028746;3120744
829439;2495861
957464;2896475
779875;2339985
207459;546375
619736;1835311
237501;638400
91692;182445
872429;2631449
152062;374994
448528;1298891
623484;1846646
442814;1280818
947905;2868039
474910;1379978
432128;1248436
547637;1608789
107376;231049
749780;2245526
381862;1093149
464416;1347721
126697;293255
387129;1109472
534224;1566147
385501;1104858
560054;1647725
176914;450158
182441;466859
998644;3026555
444857;1287159
800107;2403322
387246;1109810
829007;2494546
967526;2927959
317626;894743
808311;2429234
871609;2628322
937460;2836988
846439;2549913
300822;839890
846099;2549097
462257;1341312
539980;1584476
462332;1341482
329336;930811
86070;164612
925162;2798173
905224;2736974
407710;1172450
887163;2679091
1012552;3069719
511018;1495031
823294;2476897
376218;1075785
482004;1402142
546180;1603596
481868;1401569
835901;2516747
929387;2811054
1024903;3108632
210244;555438
719305;2146288
755842;2265733
424481;1224668
765497;2295131
293054;814217
728217;2176248
175034;444670
566886;1669938
341256;966519
52456;58115
67472;104571
379168;1084937
386259;1107184
677719;2015761
820792;2468598
502078;1466086
261503;714954
545730;1602315
525340;1538943
68294;107275
1035974;3143475
220432;586582
443283;1282438
955336;2890193
563727;1659666
968292;2930759
418978;1207512
712418;2125500
346434;982830
764593;2292299
306606;859014
508465;1486783
1036398;3145020
667274;1982732
761377;2282733
717610;2141120
651228;1932689
350069;993770
509804;1491293
492254;1435906
60702;83569
759721;2277552
158467;393737
256924;701376
149354;365932
598542;1767420
630768;1868262
874429;2637550
208435;549887
335238;947921
606774;1794328
583355;1720561
435818;1259540
235053;630837
691512;2059509
1004250;3043733
434066;1254394
267702;734125
903709;2732252
893877;2700069
330972;935440
969022;2933332
1048238;3181443
187610;484133
923206;2791459
657357;1951666
571591;1684122
939692;2843598
956190;2893033
418649;1206756
349749;992869
161232;402425
223169;595094
71413;117574
962166;2911006
497935;1453833
115764;257889
459420;1332748
826728;2487541
684088;2037078
314905;885290
774019;2322568
193054;500779
207820;547823
795615;2388832
213662;566291
280064;774177
1005383;3047368
532073;1559667
200440;524079
135451;320415
985715;2985729
1024417;3107336
870097;2623259
944576;2857512
795650;2388864
426947;1232483
284280;787532
562569;1655965
182102;465855
853486;2571442
869882;2622470
622891;1844966
105768;226072
542387;1591580
141260;339300
265635;727254
980147;2968011
388444;1113496
646800;1919032
789936;2371084
374116;1069092
982572;2975602
534972;1568246
831957;2503543
665068;1976151
827950;2490905
448895;1300057
471405;1368962
289769;803728
56680;71218
261609;715217
172195;436060
354934;1010536
379232;1085096
889986;2687779
702413;2094195
779976;2340462
828408;2492281
366695;1047146
393702;1129354
219795;584532
70399;113839
776755;2330744
907127;2742232
341601;967682
581887;1716245
238593;641545
270407;742855
825516;2483648
1039880;3154926
123287;282500
131770;309116
688829;2051338
334798;946643
355562;1012307
994844;3014456
711228;2121503
102700;216646
607160;1795744
680514;2025165
525186;1538401
878228;2649949
296021;823842
847200;2552159
822321;2473687
289368;802654
1049390;3185635
380386;1088406
906358;2739885
977357;2959902
160362;399987
734956;2197422
1022479;3101055
706488;2106267
170634;431380
61945;87500
173788;440809
83679;156917
663380;1971149
851989;2566895
222333;592703
587716;1734245
411581;1184271
257555;703359
905444;2737492
761833;2284324
70355;113662
761609;2283466
767137;2300327
889741;2687150
112591;247621
605407;1789720
324399;914689
695896;2073125
528128;1547664
952291;2880778
977011;2958736
509257;1489445
530680;1555269
476118;1383758
195954;509745
895949;2706698
688505;2050402
395015;1133665
762365;2285624
87176;168247
243294;656080
674531;2005410
161980;404474
413880;1191196
891953;2694364
99504;206128
51271;54097
281525;778801
807872;2427784
64029;94212
253984;692125
911093;2754346
927926;2806701
923301;2791823
263340;720321
861626;2596731
765791;2296107
935694;2831081
336267;950687
199466;520737
599378;1770241
943168;2853578
963308;2914915
589171;1738537
585221;1726336
258935;707212
150050;368217
802691;2411539
872726;2632728
803448;2414005
950209;2874924
946869;2865105
210749;557047
809994;2434523
832424;2505024
981379;2971648
803072;2412795
1034475;3138543
428473;1237330
961324;2907962
208590;550503
1028379;3119935
643611;1909442
873187;2633876
450716;1305416
196774;512522
920111;2782607
89157;174838
876714;2644621
559763;1646863
169322;427916
736156;2201040
305468;855839
911683;2756157
1029479;3123071
223992;597782
793511;2382530
230197;616477
604445;1786519
786459;2360944
348199;987895
980388;2968887
643925;1910556
428871;1238771
691316;2058882
974410;2950239
219183;582701
358891;1022436
336597;951704
243257;655883
248082;672466
717545;2140964
413244;1189303
364425;1040204
463265;1344298
341915;968599
330600;934599
895635;2705614
456516;1323412
1011791;3067246
588380;1736096
169992;429643
930240;2813865
194825;506522
616932;1826294
502635;1467780
706775;2107226
679616;2022183
171262;433632
393427;1128396
818635;2461824
411975;1185538
71733;118439
171557;434529
204735;537559
917985;2775735
685636;2041546
998910;3027491
395377;1134713
1014563;3075745
327440;924940
188214;485857
998544;3026331
865483;2608586
829859;2496884
599692;1771109
1041078;3158775
359331;1023854
1044790;3170511
832336;2504691
1021398;3097635
242581;653526
918676;2778128
410072;1179469
570778;1681752
870876;2625673
980091;2967843
703601;2098078
586305;1729532
522537;1530787
356287;1014557
464352;1347574
360948;1029345
1003401;3041189
589510;1739527
312468;877308
98766;204109
111567;244403
1033947;3136886
348783;989849
498872;1456373
702065;2093053
965940;2922777
119779;271781
256970;701572
442840;1280975
944390;2857200
1008438;3057616
839957;2529509
131154;307173
138028;329070
944757;2858128
307679;862574
849350;2558427
347181;985213
807772;2427531
1005679;3048077
592836;1750244
718119;2142626
229567;614675
605105;1788638
277298;765491
958581;2899353
778055;2334410
388823;1114875
922513;2789466
1026868;3114978
491138;1432309
254702;694465
152443;375877
71261;117008
601394;1776316
844509;2543684
342036;969092
344797;977978
1045066;3171275
260805;712949
355201;1011252
698275;2081035
929633;2811669
434233;1254842
617299;1827328
487022;1419309
375031;1072069
124167;285371
61717;86793
113338;249850
846513;2550232
364884;1041766
769467;2308106
1001417;3035249
511850;1497534
977637;2960922
587533;1733570
466786;1355456
194016;503959
1000179;3031617
728372;2176655
791010;2374733
481527;1400336
948217;2868823
967373;2927198
566814;1669469
693179;2064706
866315;2611128
112047;246054
564679;1662792
298516;831626
477653;1388596
320584;903289
1030234;3125593
352631;1002470
85276;162152
593449;1752032
521516;1527374
335661;949365
517267;1514455
77258;136352
1041713;3160957
168765;425938
1048104;3181006
969822;2935334
65766;99328
693721;2066539
402728;1157073
855998;2579892
935416;2830065
589993;1741197
168206;423976
64233;94957
482266;1403152
825809;2484566
577482;1701890
794591;2385693
650506;1930584
506282;1479472
1027885;3118338
404832;1163745
426892;1232336
418751;1207017
481509;1400299
712162;2124708
929332;2810851
796408;2391320
448104;1297564
946963;2865490
1044410;3169327
321658;906520
499753;1459230
501890;1465484
821313;2470343
929772;2812138
559373;1645384
564603;1662574
869668;2621612
864832;2606856
153322;378775
800674;2405279
975008;2952126
849690;2559536
909114;2748920
80537;147131
931006;2815940
479529;1394380
454509;1316873
234676;629708
863392;2602438
625907;1853695
937321;2836496
887628;2680556
50621;52367
254243;693068
136738;324966
697435;2077974
1005209;3046740
623244;1845907
812889;2443814
641924;1903667
554294;1629442
842560;2537275
433848;1253683
310417;870725
826309;2486332
163702;409492
728664;2177559
421112;1213876
210354;555788
709413;2115760
807132;2425458
425951;1229369
112753;248118
395356;1134711
1025146;3109304
961241;2907716
508823;1487978
917275;2773449
657222;1951313
189568;490259
89954;176892
880736;2657857
607138;1795667
828769;2493897
632554;1874171
308630;865349
986099;2987007
914917;2765683
544460;1597987
949867;2873589
992934;3008725
390026;1118336
649107;1926232
1048479;3182364
128779;299917
548554;1611468
879969;2655760
810100;2434894
714171;2130685
914020;2762902
1021709;3098783
608031;1798400
662937;1969820
642394;1905156
59586;80418
890766;2690489
149381;366084
930435;2814499
525023;1537712
432507;1249435
579009;1707295
62840;90252
654422;1942394
136249;323166
941352;2848309
475091;1380618
857974;2585838
985918;2986472
988761;2995015
1009499;3060753
617453;1827955
141857;341083
621184;1839731
1007432;3053703
895738;2705975
563534;1659234
803053;2412697
907198;2742399
642118;1904271
841745;2534894
583350;1720557
973944;2948639
314481;883781
827756;2490430
902712;2729045
314117;882468
168920;426523
883412;2666730
842946;2538649
370044;1056970
204124;535949
745314;2230722
741369;2217908
841100;2532990
226045;604620
602918;1781542
580910;1713219
779420;2338824
504348;1473252
1024947;3108798
964080;2917576
460763;1336819
419340;1208596
491639;1433822
63796;93409
693513;2065806
469534;1363696
764309;2291522
344051;975464
232801;624061
680259;2024225
640741;1899923
370393;1057984
152165;375407
732965;2190964
821067;2469601
256719;700702
399954;1149034
68894;109382
487843;1421523
767940;2303004
862106;2598157
485356;1413643
255897;698491
1042583;3164003
142030;341563
267424;733177
245161;662428
910739;2753585
931426;2817201
504160;1472815
196963;512942
485590;1414491
665166;1976555
604467;1786618
456012;1321874
442052;1278511
373991;1068821
588828;1737542
298233;830578
646153;1917046
885287;2672552
622155;1842787
522883;1531827
526698;1543094
562145;1654360
711999;2124113
868795;2618950
110103;239729
198127;516653
654316;1942095
477524;1388165
303893;851079
519719;1521801
501356;1463814
483302;1406647
96032;195474
984045;2980141
416974;1201032
773665;2321246
911295;2755155
860194;2592393
918813;2778616
207482;546453
80818;148111
448251;1297978
998897;3027387
769716;2308603
280515;775607
209801;554100
634534;1880438
1022060;3099770
889383;2685833
302779;847069
427297;1233543
953413;2884417
321536;906305
215910;573128
256881;701090
525251;1538762
224749;600134
532959;1562384
144146;348548
89228;174955
883034;2665537
969305;2934151
113878;251447
77681;137728
486082;1416330
622207;1842950
569609;1678261
132091;310092
721094;2152249
140633;337467
185134;475979
629501;1864211
927744;2806084
102988;217520
1046039;3174521
241339;650036
978988;2964413
494216;1441819
771626;2314379
600140;1772616
693998;2067672
295857;823405
551804;1621838
124797;286972
383888;1099574
908696;2747526
726767;2171044
164123;411035
930091;2813090
888034;2681739
971671;2941633
220987;588414
890177;2688522
703751;2098366
151586;373303
175346;445642
890677;2690245
976307;2956588
242625;653724
386876;1108897
602198;1779256
851117;2563960
810260;2435165
954832;2888859
237778;639122
902326;2727460
808964;2431821
1031720;3129677
397709;1142090
978878;2964115
347312;985423
953038;2883222
649311;1926820
555216;1632648
590912;1743735
621202;1839781
590257;1742048
797533;2394682
711367;2121994
577804;1703069
973475;2947196
923945;2793742
61996;87688
889550;2686500
829737;2496503
697536;2078342
344347;976489
877989;2649180
220294;586213
873558;2635019
708373;2112540
969855;2935415
950342;2875332
651096;1932370
882903;2665107
429083;1239452
766663;2298835
1017019;3083430
381906;1093235
386626;1108068
541916;1590425
585669;1727794
527029;1544179
81552;150230
860811;2594201
77869;138295
975677;2954448
464708;1348802
108465;234955
617133;1826698
971235;2940029
1000237;3031791
645516;1915604
337826;955604
158042;392521
954761;2888611
496819;1450525
922562;2789673
755172;2263450
857118;2583449
880016;2656156
794887;2386486
951959;2879843
347454;985640
192029;497138
579317;1708212
827128;2488513
977110;2959158
72483;120433
937159;2835909
854776;2575842
269830;740744
343062;972266
343384;973394
444069;1284832
585588;1727482
496297;1448655
825000;2482380
515845;1510329
914987;2765910
858560;2587778
927039;2803850
441910;1277933
955290;2890141
723330;2159057
326082;920554
979128;2964867
433591;1252779
353555;1005682
365487;1043363
330037;932694
238161;640254
98115;201973
266764;731210
828494;2492533
623405;1846368
454344;1316415
322081;908180
88603;172744
732594;2189892
560199;1648322
236261;634914
735940;2200404
936657;2834239
847787;2553653
859876;2591444
105443;225175
345336;979829
1018903;3089059
409613;1178317
156703;389012
734628;2196457
246310;666686
206446;542985
641515;1902479
326996;923734
512760;1500386
578141;1704292
174039;441565
891582;2693207
854705;2575577
327232;924421
267867;734783
985673;2985548
257472;703172
143853;347591
788199;2365737
962150;2910885
495607;1446143
542845;1593245
345658;980668
247333;669989
552144;1622993
424168;1223602
473043;1373916
230687;617637
177545;452187
587064;1731948
877059;2645713
378424;1082517
575265;1695202
400430;1150507
962912;2913317
80579;147342
338637;957777
99024;204804
1029337;3122482
379558;1086144
682087;2030709
745087;2230032
287557;797528
242021;651626
1013149;3071382
882012;2662173
388057;1112342
465783;1352463
1025560;3110621
627434;1858171
953320;2884099
335903;949986
729128;2179039
372782;1065030
186543;480727
281435;778569
874915;2638975
396231;1137315
796380;2391305
255411;696952
962921;2913341
301053;840850
201903;529117
841165;2533183
593925;1753368
917027;2772696
893577;2699181
900927;2722806
767697;2302120
550809;1618897
589314;1738982
694039;2067760
523703;1533841
1040724;3157635
505008;1475593
534763;1567586
884724;2670823
289508;803136
81939;151548
1012663;3070092
634679;1880827
333994;944320
189589;490287
549543;1614552
978224;2962314
437036;1262926
385102;1103645
196132;510269
74460;126902
163473;408893
602806;1781221
491976;1434894
799637;2401807
165864;416362
467272;1356853
268446;736678
532582;1561097
131837;309518
161094;401945
345874;981146
785664;2358593
418617;1206685
225093;601282
264100;722651
925922;2800587
724860;2164458
208884;551416
956698;2894436
552766;1624843
168598;425242
951218;2877744
980046;2967598
65155;97556
796867;2392990
444511;1286130
163344;408583
284736;788674
87625;169529
393073;1127338
633002;1875648
390696;1120381
151383;372765
729740;2180713
843511;2540226
853055;2570468
849980;2560487
175374;445772
985331;2984611
1034393;3138292
311138;873212
204761;537592
341421;967121
144475;349698
404462;1162633
956402;2893683
914977;2765887
1013467;3072276
703280;2096951
162788;406911
408914;1176041
356205;1014143
482701;1404548
305637;856450
634860;1881279
763511;2289038
682044;2030474
959762;2903152
118958;268979
571446;1683627
189860;490950
985811;2985998
869298;2620462
326494;921819
937115;2835707
900476;2721473
776700;2330572
325898;919827
287715;797892
84356;159332
81513;150161
503160;1469711
351972;1000357
165456;415223
187629;484140
920967;2784788
157060;389957
629571;1864598
529343;1550962
404069;1161277
923797;2793395
846512;2550121
258057;704853
52317;57441
1041432;3160015
189665;490589
878762;2651963
292158;811235
569341;1677515
66992;103203
739849;2212836
176334;448282
481080;1399063
316205;889624
113130;249297
308601;865276
256635;700450
104417;221922
995569;3016744
336782;952252
847323;2552447
393001;1127109
697900;2079530
600896;1774619
434032;1254332
907539;2743571
542598;1592457
230391;616871
777287;2332191
956378;2893441
762604;2286380
442882;1281199
957969;2897970
584765;1724759
501484;1464196
249577;677489
340247;963105
152373;375758
50909;53168
597842;1765287
995658;3017043
109765;238882
987014;2989651
988295;2993895
350704;996108
759887;2278106
663420;1971418
62998;90626
642744;1906363
874920;2639091
131782;309144
968645;2931934
414804;1194369
58496;77030
650475;1930498
780929;2343173
184914;475252
365694;1043869
164593;412352
768624;2305408
409329;1177662
495477;1445892
878703;2651854
614935;1820310
125938;290885
844683;2544513
471745;1369895
250430;680300
522698;1531257
1044858;3170701
397920;1142739
845497;2547183
1023569;3104438
759338;2276434
418690;1206968
1012427;3069374
876815;2645115
905828;2738608
140050;335576
349113;990892
197090;513371
72806;121713
108657;235523
197955;516160
297930;829774
392162;1124489
127366;295167
251479;683842
898739;2716435
172963;438096
213726;566459
417949;1204379
184310;473042
209071;551941
595776;1759150
441424;1276346
1006224;3049987
894887;2702929
995607;3016969
636082;1885436
831279;2501168
173709;440590
906284;2739698
900216;2720676
628490;1861318
902603;2728672
336572;951609
320656;903507
608646;1800513
549780;1615401
327714;925752
734271;2195140
816113;2453937
472204;1371273
1029103;3121721
