w;p
1616268;12173473
561749;1226178
251501;242164
1377244;8249910
185102;130958
1908815;19656779
920253;3403109
548975;1170049
2076380;28843455
1309638;7347161
325060;405527
1829049;17138820
1677620;13419606
908558;3312448
410983;650638
1000334;4063267
1568702;11284981
512620;1017862
681922;1823448
306234;359668
1880049;18686805
1802197;16395356
1039157;4408952
2058763;27163611
1450154;9315093
974963;3846548
662852;1720167
844984;2844232
1339581;7737505
1846363;17642755
576700;1293641
750444;2221872
1075776;4751088
940733;3565345
924920;3439689
1788641;16036004
269599;278422
434546;728233
1967538;21941025
116292;51630
588066;1346210
1686956;13620295
1791771;16118079
1696503;13828800
1076657;4759516
1330122;7612605
224317;192501
1540402;10784863
145648;81021
1312864;7388514
2040310;25795148
30224;3485
1826872;17076878
2059750;27245552
1246654;6572244
657318;1690805
1105023;5035939
320492;394142
1988718;22904546
1046699;4478124
371072;529440
584119;1327829
465018;835294
708987;1975669
463563;830009
1030502;4330389
1407626;8681582
1145414;5446876
867899;3008267
590643;1358284
283302;307578
848651;2870128
791249;2479930
475336;873273
1484948;9860513
1386666;8381983
330858;420215
1632627;12494059
1332988;7650292
1359605;8006882
1355061;7945153
142563;77621
1965490;21852584
895116;3210004
1110509;5090544
637460;1587685
912523;3343025
1502174;10140141
398201;610427
1147089;5464368
940415;3562791
1917608;19970196
1489901;9940245
486004;913465
1610302;12058541
1919644;20044013
2046927;26254918
939150;3552646
1364604;8075205
695362;1898206
1250872;6622265
256195;251323
379597;554253
1175272;5764214
502920;979132
1842308;17522882
1358351;7989812
1583418;11553217
1719909;14354702
1369864;8147565
622642;1513006
271871;283154
702554;1938884
1966960;21915987
1844177;17577988
988783;3963711
1678879;13446488
1465922;9559131
915212;3363855
215628;177838
613542;1468098
1414444;8780797
685674;1844153
1413192;8762512
2051141;26564298
2088528;30514546
1207415;6119235
346025;459898
1319681;7476452
315412;381675
955557;3685568
610188;1451729
91482;31941
640436;1602916
562606;1229993
1756929;15232881
1536953;10725275
661713;1714101
654086;1673783
573742;1280142
1327449;7577578
1409291;8705730
1909684;19687374
1361557;8033509
1389287;8419007
288532;319094
1485897;9875748
1245167;6554672
1926418;20293143
1988932;22914781
1701158;13931700
524119;1064795
206792;163527
1173497;5745018
1580478;11499166
1091973;4907544
1115840;5143966
370280;527164
614707;1473807
890108;3172315
454014;795755
2016459;24336160
1716507;14276921
947637;3621042
1676350;13392546
1031108;4335862
738429;2148877
1002635;4083277
1376259;8236195
756403;2258576
544309;1149893
1739478;14811453
1022175;4255620
1303859;7273498
2062613;27489733
1901479;19401674
103095;40570
958315;3708197
422864;689200
1854922;17899670
1557042;11076473
1435676;9095456
351518;474721
1132296;5311136
1729229;14570221
1795531;16217379
605327;1428179
1313039;7390763
1260716;6740028
1377532;8253924
1863740;18170121
1669449;13246489
1945842;21040168
494064;944457
540270;1132594
954395;3676058
1918770;20012267
1134776;5336628
1103639;5022222
1295173;7163775
693613;1888385
1096936;4956126
304411;355375
1908229;19636193
939781;3557704
774611;2372800
172531;113745
228532;199825
1240197;6496176
1053946;4545218
1258304;6711041
252620;244332
1545337;10870630
756553;2259504
589651;1353630
1603763;11933756
1954686;21398126
1511206;10289404
1753067;15138421
1373193;8193612
1596925;11804570
135853;70479
569150;1259334
495226;948970
1415193;8791749
1141296;5404025
59503;13510
1058851;4590980
518405;1041335
1478899;9763857
1251217;6626368
1777680;15752677
1134772;5336587
796985;2517478
1917199;19955425
1717023;14288688
924917;3439665
1504757;10182639
879391;3092525
1059672;4598668
1937008;20694109
1944768;20997501
1635600;12553196
1913873;19836015
331503;421866
1713739;14213979
678008;1801983
143967;79159
1719407;14343195
90907;31540
1821111;16914423
1138189;5371840
789830;2470690
1377506;8253561
278994;298253
842283;2825243
513447;1021200
400165;616520
1106223;5047851
1733470;14669496
1375092;8219967
1861454;18099430
197907;149746
1587160;11622350
1712555;14187149
639213;1596647
1643661;12714931
1503381;10159981
1778522;15774221
1908694;19652525
840890;2815478
942336;3578231
1848549;17707863
648794;1646112
1785839;15962976
649513;1649857
1586325;11606891
1460331;9472015
598354;1394755
980629;3894328
1018725;4224875
1780380;15821887
1382502;8323418
1454453;9381122
2049942;26474829
1508672;10247340
99580;37849
1876738;18580099
2037401;25601874
1245474;6558298
569711;1261866
400489;617528
435687;732105
545489;1154973
1603689;11932351
770925;2349423
985467;3935406
2004007;23665417
1782468;15875668
328993;415462
100308;38405
1894882;19176950
618258;1491281
1810454;16619335
629311;1546377
1719729;14350575
628558;1542589
949457;3635810
1579517;11481549
1304771;7285087
1736856;14749308
250701;240621
1166879;5673819
559457;1216005
1752869;15133597
1815720;16764284
515398;1029099
1219247;6253522
1081961;4810456
835203;2775812
319894;392664
544166;1149278
1119159;5177407
1535811;10705609
137493;72192
183131;128179
360501;499480
1143110;5422874
205258;161104
190483;138699
461897;823979
1129767;5285221
805736;2575375
1234786;6432898
1441191;9178628
414728;662669
250088;239441
1279758;6971955
1972638;22164659
1070239;4698332
1060118;4602848
1043118;4445198
223901;191786
397323;607713
1097979;4966374
373552;536598
532897;1101371
848996;2872572
179307;122872
1759726;15301729
169823;110197
1432421;9046649
80343;24633
9455;342
399227;613606
199714;152499
1224315;6311646
78849;23725
1856613;17951071
739983;2158242
975071;3847456
1392927;8470632
1591286;11699022
1612256;12096070
123357;58099
1349548;7870736
1333854;7661706
478376;884631
628217;1540876
1281823;6997438
1676652;13398975
1400659;8581098
724941;2068534
1874787;18517665
549721;1173289
1355375;7949407
467418;844050
266107;271227
1673933;13341202
234779;210934
1484147;9847668
248301;236020
712724;1997212
716271;2017778
2010640;24016321
2090619;30907958
951978;3656325
2016837;24357354
1893406;19127256
1265553;6798423
553226;1188574
972486;3825772
278361;296895
1055265;4557496
795357;2506789
1250877;6622325
313782;377718
1751425;15098469
313327;376617
86235;28380
1777165;15739519
1066019;4658370
1127909;5266234
333035;425799
972371;3824809
1963000;21746069
1004580;4100238
1317393;7446853
1430138;9012540
54035;11140
1393907;8484573
1958702;21564752
2062228;27456308
42506;6893
809118;2597949
657741;1693040
699568;1921938
1086590;4855192
634647;1573359
2093171;31487912
1293604;7144082
271678;282751
1212637;6178259
52273;10426
898150;3232963
789244;2466880
137177;71861
121246;56126
1959868;21613630
1777716;15753598
1193240;5960927
1395474;8506900
291414;325532
1647648;12795688
701408;1932371
1328256;7588140
1698513;13873131
371933;531920
1478209;9752881
1209118;6138442
1345482;7816182
805475;2573637
395095;600855
1863645;18167175
1501411;10127616
1929319;20401550
2018051;24425782
188827;136293
111296;47286
1571798;11340937
1164063;5643700
984049;3923339
488504;923020
1642325;12687984
397383;607898
83466;26586
35695;4861
1480826;9794562
2059276;27206063
1123454;5220887
954997;3680983
577155;1295724
588159;1346645
929123;3472828
2055477;26898340
1958391;21551753
1898384;19295706
1950405;21223353
473522;866533
1547352;10905822
858522;2940505
2020055;24539965
350097;470864
889839;3170297
1771708;15600912
477576;881635
1450953;9327337
1876603;18575769
963438;3750449
631430;1557062
1641268;12666705
336231;434064
640614;1603830
2081406;29450329
657499;1691761
1146927;5462674
194430;144519
1618669;12220023
1693316;13758821
369596;525203
1940382;20824985
1419993;8862195
1229145;6367381
373267;535773
836972;2788116
149757;85663
489346;926250
1641942;12680269
1284777;7034006
196440;147529
2053865;26772148
807579;2587663
167364;107024
1699291;13890331
890866;3178003
326722;409710
799612;2534781
1522709;10482212
1820997;16911229
167773;107548
1677329;13413401
422576;688251
1425966;8950472
858865;2942968
337785;438113
65181;16211
1608365;12021449
1164944;5653112
687448;1853988
442448;755267
1151294;5508442
808231;2592017
45687;7964
297302;338887
1514679;10347294
186057;132316
1823017;16967938
1163924;5642216
641209;1606885
2026338;24908496
504250;984396
934389;3514614
530784;1092507
1757990;15258954
261561;262003
215445;177535
2018998;24479546
1511337;10291583
729246;2093994
1434154;9072609
995552;4021871
593156;1370113
406273;635667
1371405;8168856
1396643;8523585
432380;720912
1378215;8263448
1422261;8895634
1436374;9105950
894188;3203000
1937185;20700936
1904404;19502716
752980;2237451
2059103;27191714
653680;1671651
1654688;12939538
1681087;13493769
602451;1414342
702743;1939960
881250;3106281
707878;1969301
1782562;15878095
678130;1802650
610247;1452016
819017;2664661
996980;4034205
862894;2971989
354409;482619
841861;2822283
825768;2710708
2017979;24421708
367434;519028
362549;505214
720859;2044551
2044388;26074981
823554;2695558
180425;124412
218097;181945
849249;2874364
1032134;4345137
1262191;6757798
436926;736322
1589622;11668044
505454;989174
195604;146273
1016377;4204028
465587;837366
1761098;15335635
1120947;5195479
225869;195182
1282712;7008429
1202941;6068968
1795335;16212184
1947587;21109853
180101;123964
233427;208504
381128;558770
1463955;9528408
395777;602950
462593;826495
538117;1123429
1286892;7060271
405306;632616
333322;426538
1445113;9238144
764681;2310117
841663;2820894
824883;2704646
5509;116
1501278;10125434
477479;881272
1630761;12457081
1721654;14394781
753207;2238849
285290;311930
1296149;7176045
812246;2618926
1395685;8509909
1508727;10248251
809514;2600599
1234582;6430521
181780;126291
1507243;10223683
1521762;10466222
1533709;10669492
1848240;17698639
99342;37668
71755;19647
1518847;10417136
1992553;23089661
1296023;7174460
715036;2010604
950306;3642712
1259758;6728505
1193560;5964470
1024321;4274813
1602361;11907161
912869;3345701
651145;1658375
1448895;9295827
1678930;13447578
1434483;9077544
548320;1167209
1151020;5505563
1978905;22446450
611496;1458101
780046;2407504
422511;688037
1659634;13041575
139172;73968
324063;403028
357989;492492
1451440;9334806
1637238;12585895
1664690;13146724
2025549;24861296
1336885;7701754
1273634;6896767
1220185;6264252
371442;530505
151165;87283
713759;2003201
1655721;12960782
1375213;8221649
1221677;6281346
1087573;4864726
1195125;5981819
1894899;19177524
1377065;8247417
341971;449113
32869;4122
1246410;6569359
1922130;20134802
499222;964573
922060;3417245
1539052;10761505
1919833;20050890
224719;193194
1894947;19179144
1899498;19333737
1461955;9497252
125296;59941
1683105;13537134
1741987;14871202
1869655;18354966
623668;1518114
419025;676614
309398;367179
1274540;6907854
1790110;16074459
1122209;5208259
1703598;13985966
1870761;18389844
1699698;13899338
468423;847730
323004;400383
1830360;17176271
506509;993371
940263;3561571
1861664;18105907
451482;786798
1674509;13353419
1905404;19537464
391128;588742
95004;34449
700509;1927270
212158;172145
586840;1340486
1406151;8660233
1914696;19865446
111418;47390
1882399;18763122
1801244;16369758
2006329;23786692
468939;849623
355250;484929
1459260;9455401
846796;2857011
1206119;6104645
692626;1882855
1322954;7518941
1563221;11186532
371260;529981
984122;3923960
876822;3073573
1075742;4750763
1870003;18365929
927580;3460641
1688093;13644951
653439;1670387
2002858;23606004
178492;121755
493035;940470
59494;13505
1647484;12792356
1375614;8227223
1875075;18526861
915444;3365656
255352;249665
1800407;16347318
1875603;18543739
285069;311445
893347;3196661
544612;1151196
285176;311680
1890363;19025461
1274658;6909299
1250309;6615574
1547545;10909198
1779502;15799340
643557;1618974
944560;3596156
2003201;23623699
1952089;21291760
996022;4025928
1740400;14833377
1290887;7110071
1533671;10668840
875017;3060297
339740;443233
1227346;6346583
782870;2425648
1403375;8620163
943451;3587211
599425;1399861
592130;1365277
1790792;16092351
1908665;19651506
916575;3374442
1770116;15560756
1318594;7462379
303204;352548
1548402;10924200
678401;1804132
294936;333488
337571;437554
1290949;7110846
1959342;21591552
1738406;14786009
1574799;11395417
186979;133633
1520694;10448215
247764;234996
315342;381505
1514315;10341214
119917;54901
838832;2801086
1950866;21242036
1135960;5348827
1973337;22195699
619389;1496869
645881;1630987
526851;1076109
255649;250249
1445945;9250809
1863101;18150319
673133;1775442
1725269;14478209
1716092;14267464
994626;4013884
397035;606824
206787;163519
372786;534382
755653;2253938
1455202;9392665
414515;661982
422572;688238
1155414;5551850
1942338;20901582
991842;3989931
413490;658679
489689;927568
537253;1119762
1857632;17982151
460692;819631
1963149;21752412
51893;10275
1629559;12433318
127911;62472
1362904;8051922
910152;3324721
1927711;20341331
1177940;5793147
1864139;18182501
1894769;19173138
473235;865469
400843;618630
543426;1146099
589200;1351516
2092209;31251988
996803;4032675
164218;103032
1642153;12684519
1745316;14950907
1239307;6485739
1133658;5325127
1203937;6080135
905480;3288824
960660;3727502
1184930;5869404
417780;672559
486485;915300
65941;16592
1790870;16094399
883840;3125506
2005745;23756036
638051;1590703
1665211;13157609
1443698;9216636
823963;2698353
689090;1863115
1070132;4697316
2069459;28119471
1959202;21585683
753045;2237851
1576439;11425290
1596470;11796020
1591053;11694680
1438728;9141409
1760444;15319462
986521;3944390
1762797;15377748
1105795;5043600
1831308;17203423
122236;57047
108608;45028
190707;139026
520422;1049585
1229517;6371688
1993336;23127905
608250;1442315
1429466;9002520
1020573;4241327
668062;1748060
1051370;4521298
620119;1500482
72582;20103
1812706;16681118
839898;2808536
1699280;13890088
390023;585391
188897;136394
1021561;4250138
343432;452985
1405967;8657572
592393;1366516
96246;35356
1019369;4230604
687843;1856181
487237;918171
1869633;18354273
633355;1566803
28050;3002
1831291;17202935
600568;1405322
2080056;29278702
106611;43386
1550585;10962497
1545956;10881430
526403;1074250
1894533;19165181
1501635;10131291
528134;1081444
492041;936628
1326708;7567889
869245;3018066
701988;1935666
1914213;19848164
214261;175584
1380118;8290028
2036662;25553562
1386317;8377063
1919530;20039867
1375339;8223400
656769;1687907
1028257;4310152
1811638;16651780
509325;1004618
775326;2377349
1162778;5629991
874304;3055062
2078724;29115967
1892840;19108255
1970194;22056875
754395;2246170
469192;850552
1362970;8052825
1906008;19558502
43803;7321
1171162;5719830
1223871;6306539
1272568;6883737
1668913;13235214
612905;1464982
1761939;15356464
1685198;13582265
1888819;18974145
265729;270453
1608686;12027588
799350;2533052
403599;627247
1529196;10592308
1179477;5809858
1727304;14525411
461623;822989
120084;55054
203100;157726
701480;1932780
885742;3139667
896551;3220851
92399;32585
1522516;10478951
1025881;4288798
444090;760948
154292;90936
1675449;13373382
569805;1262291
1155507;5552832
933678;3508955
1051794;4525229
462796;827230
1447814;9279310
1274054;6901905
1422458;8898543
1632280;12487174
2035349;25468479
1558813;11107918
1059186;4594116
1402619;8609276
2054046;26786195
1008721;4136491
453132;792629
655452;1680966
536817;1117914
1414296;8778634
58653;13126
1610351;12059481
927649;3461185
986872;3947384
2017095;24371850
1788785;16039769
152250;88542
947718;3621699
133330;67883
1648630;12815657
1304020;7275543
1616820;12184160
583507;1324991
455076;799528
76328;22232
1613652;12122949
372232;532782
1790251;16078156
1966520;21896968
10658;434
1211278;6162862
291990;326826
1158524;5584764
657069;1689490
1602975;11918802
134111;68681
1133513;5323636
591178;1360798
582785;1321647
809057;2597541
1063257;4632331
1968820;21996779
1208776;6134582
2082300;29568113
1152480;5520915
1169960;5706893
2065449;27742072
1565674;11230496
1746145;14970833
302335;350519
764728;2310412
1726391;14504213
2046541;26227263
329493;416733
1546421;10889549
1559465;11119514
17927;1226
44621;7597
1505201;10189959
1730650;14603399
1070654;4702273
1624191;12327732
1361268;8029563
1919637;20043758
1329145;7599789
706400;1960831
1008266;4132498
750076;2219616
403791;627850
326833;409990
1671968;13299611
605177;1427455
784697;2437426
1386971;8386285
895498;3212889
1852154;17815994
835589;2778494
127766;62330
233457;208558
2046061;26193026
1863193;18153168
749927;2218703
811493;2613868
163995;102752
246308;232233
762321;2295357
12895;635
51490;10116
524542;1066543
1166146;5665969
994726;4014746
1295213;7164278
523806;1063503
1862283;18125018
1023406;4266623
1642482;12691148
585827;1335767
320042;393030
612859;1464757
261647;262176
18186;1262
839899;2808543
339533;442689
846139;2852374
648881;1646565
1829863;17162060
165027;104051
631825;1559058
1058723;4589783
1528241;10576037
117372;52594
171992;113034
943832;3590283
1195680;5987979
273499;286570
213362;174110
675164;1786473
1201737;6055488
1622413;12292951
810278;2605717
41183;6471
1015098;4192699
157239;94448
19150;1399
1846775;17655000
1744979;14942816
816775;2649468
733865;2121502
917889;3384667
298859;342464
731195;2105577
1909411;19677754
675333;1787393
122016;56841
1407558;8680597
1375545;8226263
891028;3179219
2016613;24344789
1146857;5461943
1252010;6635806
1411497;8737805
1766959;15481497
1164211;5645280
779528;2404185
714976;2010256
273135;285805
1681246;13497181
1242518;6523449
1282003;6999663
220118;185342
586086;1336973
932962;3503262
1896442;19229703
1536932;10724913
1056688;4570765
619155;1495712
582702;1321262
797;3
673491;1777384
1291785;7121299
1841725;17505742
1049335;4502457
768245;2332507
1120762;5193607
709626;1979344
1730614;14602558
1145176;5444393
575263;1287073
1396139;8516388
1260240;6734301
698797;1917576
2015279;24270336
1992827;23103027
232189;206292
1818084;16829900
747844;2205962
2039150;25717473
1321633;7501771
330835;420156
747129;2201598
1888303;18957045
1343995;7796301
1269764;6849546
952318;3659097
1189478;5919377
219021;183494
1238581;6477234
1836776;17361196
2055014;26861841
765144;2313019
1437053;9116166
192039;140979
1624900;12341627
1130654;5294301
488420;922699
537878;1122414
577453;1297089
305535;358019
1889301;18990141
1793544;16164807
2002564;23590864
1460743;9478412
1792572;16139168
1901814;19413202
1480448;9788533
1146793;5461274
1480070;9782507
689087;1863099
1963936;21785979
1173594;5746066
1776929;15733493
252794;244670
1339664;7738608
450270;782529
550596;1177095
1167528;5680775
375024;540870
374848;540358
638608;1593551
156370;93406
1356940;7970636
1469064;9608373
1885866;18876615
910516;3327527
28780;3160
1093156;4919097
1196385;5995811
953727;3670598
1002520;4082275
676582;1794198
1109310;5078577
1027336;4301867
2008333;23892697
1544236;10851443
1792374;16133952
1795257;16210117
1913334;19816781
698522;1916021
188437;135729
2072084;28381842
1895296;19190927
820028;2671529
1945992;21046140
664969;1731471
1928922;20386652
1074496;4738860
72153;19866
130746;65274
1940425;20826663
2044032;26050114
1615227;12153344
228276;199376
1372560;8184842
508241;1000280
471115;857630
246012;231673
1269362;6844654
1641667;12674733
1585130;11584799
182456;127234
1280390;6979748
1869377;18346215
790331;2473950
1229254;6368643
535888;1113981
198756;151036
845832;2850208
338107;438954
874151;3053939
415023;663622
1092617;4913831
276220;292326
531189;1094203
258243;255372
2060090;27274036
375120;541149
1712439;14184523
237571;215997
1467816;9588789
926677;3453520
386540;574891
929137;3472939
2065528;27749263
1704579;14007848
1337169;7705515
1496992;10055332
1929695;20415678
1879413;18666234
72774;20209
161001;99029
1220245;6264939
927835;3462653
349565;469424
936711;3533132
1855137;17906193
759158;2275658
1929288;20400386
93634;33462
1499830;10101704
1849313;17730700
2002949;23610696
1936072;20658078
1400686;8581486
2076549;28862563
2000578;23489247
1054655;4551815
794888;2503714
967678;3785635
1982485;22611091
1726591;14508853
932906;3502817
968690;3794062
1122139;5207550
1318184;7457077
737081;2140772
1770796;15577893
983854;3921682
1974362;22241389
225692;194875
565746;1244026
831129;2747592
1480291;9786030
1299321;7216025
1844798;17596353
207206;164184
1316574;7436279
1516768;10382249
1277587;6945235
1188074;5903920
776993;2387975
981778;3904060
403162;625877
1555685;11052432
694695;1894458
988307;3959640
913263;3348750
1705206;14021853
1845337;17612314
1505051;10187486
196244;147234
1732565;14648247
17753;1203
1974734;22258023
502629;977982
184499;130105
1423882;8919594
806950;2583465
164372;103225
1217728;6236172
1106943;5055007
206003;162278
1955633;21437180
1021023;4245339
848094;2866186
758713;2272894
1314491;7409434
1316989;7441636
374593;539618
596026;1383690
280548;301600
1367570;8115948
656442;1686182
1079532;4787086
1492495;9982217
1199038;6025344
223249;190667
1699246;13889335
923507;3428589
1249191;6602299
1936292;20666536
1052699;4533629
963216;3748612
1550809;10966433
2022045;24654915
2040105;25781361
1390872;8441457
1234721;6432141
75044;21490
88680;30013
891663;3183990
143459;78601
1404443;8635562
1244679;6548913
1187787;5900764
20285;1570
33815;4363
885115;3134995
1012983;4174006
147965;83622
224742;193233
521758;1055068
1362374;8044674
2062833;27508919
172761;114049
2060975;27348813
320632;394489
97911;36590
551568;1181331
714708;2008701
1404393;8634841
1969561;22029145
1980481;22518590
1907564;19612876
281456;303564
720448;2042144
1955659;21438255
1568334;11278347
961165;3731667
803728;2562024
1317295;7445588
847315;2860678
274991;289719
210745;169854
1299113;7213398
408068;641351
1798467;16295460
1733133;14661579
5814;129
1491512;9966295
1690981;13707790
100367;38450
1369743;8145895
1037405;4392979
1195288;5983628
78584;23566
94881;34360
1943107;20931845
383902;567004
1244987;6552548
1826185;17057394
1970207;22057446
50066;9564
382762;563613
224662;193095
1504375;10176344
248053;235547
139269;74072
1734311;14689273
119877;54864
539754;1130393
1309354;7343529
192867;142200
1096107;4947990
633827;1569197
1390803;8440479
1648116;12805201
467200;843253
1723790;14444011
778226;2395852
1043823;4451668
962376;3741667
1602154;11903239
458537;811886
1057288;4576367
32123;3937
165196;104265
953507;3668801
828592;2730102
1330285;7614745
1998008;23359399
1284982;7036549
1618783;12222237
245199;230139
1434462;9077229
1381287;8306388
1348469;7856232
1187187;5894169
1178099;5794874
1232080;6401412
106809;43547
42165;6783
493572;942550
1681283;13497975
246233;232091
1038376;4401827
614598;1473272
1647482;12792316
596669;1386741
1417069;8819230
1857346;17973420
1715735;14259335
2062828;27508483
1961496;21682261
50493;9728
1803469;16429603
2062065;27442214
999355;4054771
1530860;10620710
1342327;7774044
2053611;26752487
411362;651850
1459196;9454409
1229646;6373181
460154;817694
1894204;19154097
155524;92397
434599;728413
596017;1383647
1577045;11436346
977161;3865041
1918238;19992986
1063418;4633846
1942710;20916211
684545;1837909
984913;3930689
830560;2743664
1422459;8898558
1762905;15380429
1274063;6902015
1502932;10152596
1394350;8490880
321847;397502
1717049;14289281
1602153;11903220
837377;2790937
1772918;15631516
1939837;20803738
1646343;12769199
527876;1080370
1272290;6880342
1058407;4586826
41028;6422
715611;2013942
819446;2667574
939730;3557295
1395912;8513148
470799;856465
100901;38860
1463122;9515421
729465;2095294
323696;402110
2054141;26793580
646790;1635699
1273208;6891558
827176;2720368
242449;224988
132020;66554
777472;2391033
358017;492569
46844;8372
354304;482331
560610;1221117
1224775;6316940
1810589;16623030
199737;152534
1725129;14474968
916386;3372973
662425;1717891
1326752;7568464
354584;483099
1540010;10778076
1831621;17212400
1861004;18085563
1747856;15012055
1482677;9824132
1598803;11839918
1354418;7936447
411087;650970
865273;2989201
382104;561660
1976223;22324881
693874;1889849
1473591;9679687
1708679;14099705
1420804;8874141
1565139;11220894
470881;856767
2077388;28958626
921454;3412500
208191;165752
1552827;11001953
1479879;9779463
1341493;7762934
83784;26789
1321774;7503602
1900928;19382738
746928;2200372
70082;18742
325764;407296
1761617;15348485
308015;363886
1467658;9586312
1445592;9245434
2070909;28262750
1483444;9836407
136861;71530
2051089;26560393
23925;2184
846642;2855924
1793427;16161718
117587;52787
405975;634726
1936925;20690910
620973;1504715
874526;3056692
606067;1431750
1663178;13115189
789200;2466594
574255;1282477
1522518;10478985
440901;749934
1065466;4653150
1825284;17031887
919709;3398860
575158;1286594
833937;2767025
839198;2803643
1330362;7615755
1266458;6809387
1318805;7465110
1394079;8487021
937308;3537903
1272601;6884140
551624;1181575
1672661;13314264
705616;1956346
1972060;22139065
2005224;23728775
525648;1071120
918432;3388898
2064776;27681177
1775272;15691267
104847;41961
1004468;4099260
485404;911180
689336;1864485
570168;1263931
1865081;18211781
1800511;16350104
1287914;7072987
1797849;16278985
1932901;20536879
82571;26019
1889822;19007455
1260119;6732845
979919;3888321
1144429;5436606
1570549;11318333
949530;3636404
1087470;4863727
753282;2239311
830949;2746349
222979;190205
821578;2682077
845510;2847938
1074009;4734212
189843;137766
753648;2241565
970421;3808502
561148;1223506
384738;569498
977424;3867258
1156092;5559014
545722;1155977
380672;557423
1514874;10350553
1059117;4593470
840670;2813937
1304034;7275720
172977;114335
647393;1638829
433347;724176
196863;148166
765699;2316500
1637172;12584576
1569102;11292197
1188253;5905889
1399424;8563380
1641832;12678055
1174411;5754897
1235396;6440011
1534814;10688465
1018740;4225008
379498;553961
457467;808055
46440;8229
782688;2424476
1920534;20076432
1314314;7407156
2046941;26255923
1456688;9415599
1189871;5923709
1120046;5186367
110636;46726
1821436;16923532
529822;1088484
1873719;18483625
497949;959588
1313453;7396083
621882;1509227
1611223;12076216
1596237;11791645
1411824;8742567
2034030;25383953
341359;447496
640223;1601824
1780747;15831324
1576928;11434211
138415;73165
1985659;22759413
518403;1041327
106213;43062
1383492;8337314
1882219;18757260
1499635;10098512
1011700;4162691
1433562;9063734
1515862;10367076
2044588;26088989
361472;502195
1306807;7311008
1447376;9272624
102197;39866
2076491;28855997
462832;827360
1214048;6194274
1496518;10047604
1307058;7314209
423340;690768
500420;969277
1571302;11331956
2085557;30030852
1532727;10652656
1291895;7122676
1996385;23278328
819377;2667106
1470677;9633733
1146355;5456698
570036;1263335
1569108;11292305
1144436;5436679
116885;52158
1788885;16042383
2046204;26203208
628250;1541042
653848;1672533
289759;321827
985044;3931804
311317;371774
1765993;15457342
1292831;7134394
673958;1779918
1976519;22338225
1012035;4165644
1808654;16570169
147202;82761
963708;3752684
1681395;13500378
23646;2133
195034;145420
684314;1836633
1618824;12223034
1704736;14011353
925888;3447305
777599;2391844
939980;3559301
844677;2842070
1440735;9171728
1748961;15038748
259437;257748
1963247;21756586
1602198;11904073
724454;2065665
708053;1970305
782070;2420500
1899292;19326695
1885900;18877734
267649;274392
1528631;10582679
870502;3027234
1584001;11563963
383845;566834
791342;2480536
1192763;5955648
965977;3771495
1372728;8187169
255368;249697
1332416;7642759
870102;3024315
1970076;22051700
1055243;4557291
267665;274425
892203;3188050
1697022;13840232
1408764;8698081
443103;757530
566216;1246134
1785357;15950456
1054587;4551182
466990;842485
1387991;8400684
718881;2032984
1612853;12107558
426040;699702
1532709;10652347
868755;3014497
1200781;6044800
1298727;7208526
2006380;23789374
821329;2680380
1532669;10651662
59006;13285
1881587;18736697
969653;3802091
531735;1096492
34409;4517
1805429;16482555
356405;488111
1218891;6249453
364222;509924
1539704;10772780
1695562;13808099
1471317;9643811
28603;3122
1058874;4591196
1273340;6893171
358196;493066
2001458;23534135
334742;430204
273324;286202
1061975;4620276
497614;958278
1261502;6749493
2094926;32008832
663717;1724781
1958502;21556391
1869331;18344767
1850774;17774489
764372;2308182
720478;2042320
1980270;22508901
1691108;13710560
1480603;9791005
1415286;8793110
1603097;11921116
1662341;13097765
1749921;15061983
63621;15445
926536;3452408
1732352;14643251
1752943;15135400
450213;782328
1078990;4781881
2040771;25826246
1518016;10403179
419579;678423
1963322;21759782
1525871;10535752
716066;2016586
258120;255128
1005989;4112552
1034987;4370992
78935;23777
1890477;19029259
1564475;11208988
2049011;26406166
821933;2684496
1520402;10443296
1943835;20960572
38830;5753
1256934;6694614
516299;1032757
1335628;7685127
2097029;33191023
622044;1510032
966609;3776745
1467322;9581046
418081;673538
1304678;7283905
373135;535391
1884468;18830721
1157072;5569381
1770243;15563955
829664;2737485
20842;1658
1080348;4794929
865603;2991593
175085;117144
412449;655334
1452237;9347039
835588;2778487
919628;3398228
75776;21912
428540;708026
1387878;8399088
581690;1316583
1772607;15623643
988330;3959837
1106204;5047662
1245128;6554212
588431;1347917
289376;320973
1789320;16053764
2033857;25372936
900932;3254099
638185;1591388
495920;951670
1743793;14914381
1267886;6826713
245311;230350
1482761;9825476
939973;3559245
697761;1911723
1726232;14500524
1848759;17714136
1428268;8984678
2079522;29212716
1965826;21867041
2062597;27488340
1649889;12841304
1378112;8262011
762483;2296369
509218;1004189
1580494;11499460
596640;1386604
102308;39952
294861;333317
1067418;4671595
1839188;17431433
835078;2774943
1210621;6155427
1717573;14301243
1766298;15464963
2026290;24905617
1656480;12976414
1509039;10253423
2014807;24244147
727827;2085583
306991;361458
1429796;9007440
1346050;7823786
48039;8805
1418023;8833230
514948;1027274
12080;557
107636;44225
1228870;6364199
1307026;7313801
39321;5899
1108129;5066808
1921880;20125639
1008661;4135964
555106;1196815
780038;2407453
1685126;13580710
1867282;18280470
1179954;5815051
343023;451899
486519;915429
1703762;13989621
381560;560049
227449;197930
729973;2098311
57155;12464
319548;391810
