w;p
701341;701341
701349;701349
701612;701612
701661;701661
701717;701717
701838;701838
701885;701885
701905;701905
702071;702071
702078;702078
702081;702081
702116;702116
702154;702154
702256;702256
702389;702389
702452;702452
702565;702565
702694;702694
702918;702918
703134;703134
703490;703490
703529;703529
703594;703594
703751;703751
703797;703797
703822;703822
703838;703838
703985;703985
704133;704133
704275;704275
704403;704403
704491;704491
704577;704577
704649;704649
704771;704771
704810;704810
704852;704852
705089;705089
705129;705129
705362;705362
705386;705386
705398;705398
705444;705444
705481;705481
705510;705510
705532;705532
705576;705576
705608;705608
705617;705617
706018;706018
706155;706155
706265;706265
706295;706295
706377;706377
706655;706655
706803;706803
706934;706934
707223;707223
707227;707227
707261;707261
707389;707389
707417;707417
707503;707503
707645;707645
707857;707857
707900;707900
707977;707977
708012;708012
708064;708064
708076;708076
708125;708125
708234;708234
708323;708323
708435;708435
708494;708494
708711;708711
708754;708754
708806;708806
709060;709060
709228;709228
709265;709265
709286;709286
709365;709365
709396;709396
709416;709416
709430;709430
709532;709532
709554;709554
709611;709611
709671;709671
709678;709678
709863;709863
709870;709870
710000;710000
710219;710219
710298;710298
710300;710300
710322;710322
710449;710449
710650;710650
710788;710788
710806;710806
710828;710828
710835;710835
711091;711091
711132;711132
711252;711252
711281;711281
711314;711314
711368;711368
711447;711447
711491;711491
711564;711564
711576;711576
711583;711583
711773;711773
711786;711786
711792;711792
711858;711858
711901;711901
711941;711941
712017;712017
712023;712023
712202;712202
712214;712214
712219;712219
712388;712388
712451;712451
712504;712504
712593;712593
712674;712674
712740;712740
712980;712980
713110;713110
713118;713118
713124;713124
713158;713158
713199;713199
713202;713202
713243;713243
713312;713312
713623;713623
713719;713719
713759;713759
713809;713809
713814;713814
713989;713989
714135;714135
714212;714212
714232;714232
714280;714280
714298;714298
714324;714324
714388;714388
714403;714403
714754;714754
714815;714815
714835;714835
714863;714863
714923;714923
714970;714970
715314;715314
715332;715332
715524;715524
715552;715552
715655;715655
715820;715820
715825;715825
716074;716074
716223;716223
716270;716270
716272;716272
716380;716380
716397;716397
716565;716565
716610;716610
716804;716804
717012;717012
717041;717041
717316;717316
717382;717382
717383;717383
717388;717388
717454;717454
717632;717632
717707;717707
717823;717823
717941;717941
717989;717989
718290;718290
718304;718304
718331;718331
718435;718435
718552;718552
718601;718601
718639;718639
718726;718726
718795;718795
718802;718802
718808;718808
719240;719240
719291;719291
719350;719350
719425;719425
719533;719533
719709;719709
719870;719870
719900;719900
719946;719946
719966;719966
720126;720126
720401;720401
720403;720403
720440;720440
720712;720712
720815;720815
720887;720887
720936;720936
720999;720999
721023;721023
721091;721091
721183;721183
721477;721477
721515;721515
721600;721600
721666;721666
721758;721758
721781;721781
721815;721815
721846;721846
721917;721917
722088;722088
722224;722224
722520;722520
722701;722701
722747;722747
723085;723085
723741;723741
723788;723788
723888;723888
724078;724078
724121;724121
724282;724282
724318;724318
724531;724531
724694;724694
724705;724705
724771;724771
724786;724786
724919;724919
725032;725032
725096;725096
725124;725124
725168;725168
725206;725206
725214;725214
725254;725254
725273;725273
725288;725288
725364;725364
725727;725727
725832;725832
725835;725835
725920;725920
726243;726243
726362;726362
726397;726397
726404;726404
726447;726447
726460;726460
726470;726470
726521;726521
726547;726547
726567;726567
726584;726584
726627;726627
726633;726633
726739;726739
726775;726775
726823;726823
727091;727091
727213;727213
727441;727441
727477;727477
727730;727730
727885;727885
728066;728066
728091;728091
728168;728168
728201;728201
728297;728297
728346;728346
728437;728437
728441;728441
728478;728478
728601;728601
728643;728643
728868;728868
728890;728890
728902;728902
728913;728913
729173;729173
729202;729202
729240;729240
729268;729268
729508;729508
729583;729583
729588;729588
729784;729784
729838;729838
729982;729982
730030;730030
730041;730041
730068;730068
730109;730109
730184;730184
730207;730207
730247;730247
730306;730306
730408;730408
730579;730579
730587;730587
730750;730750
730769;730769
730828;730828
730849;730849
730859;730859
730994;730994
731209;731209
731238;731238
731598;731598
731755;731755
731759;731759
731933;731933
732096;732096
732100;732100
732102;732102
732139;732139
732190;732190
732212;732212
732373;732373
732692;732692
732704;732704
732715;732715
732872;732872
732880;732880
732938;732938
733063;733063
733157;733157
733190;733190
733322;733322
733437;733437
733545;733545
733624;733624
733661;733661
733669;733669
733764;733764
734025;734025
734052;734052
734073;734073
734081;734081
734211;734211
734265;734265
734287;734287
734390;734390
734396;734396
734458;734458
734629;734629
735063;735063
735083;735083
735092;735092
735329;735329
735407;735407
735515;735515
735644;735644
735994;735994
736123;736123
736196;736196
736327;736327
736425;736425
736446;736446
736978;736978
736981;736981
737010;737010
737134;737134
737377;737377
737396;737396
737398;737398
737410;737410
737427;737427
737527;737527
737528;737528
737646;737646
737656;737656
737832;737832
737959;737959
738086;738086
738185;738185
738450;738450
738573;738573
738655;738655
738749;738749
738881;738881
738890;738890
739003;739003
739155;739155
739333;739333
739369;739369
739524;739524
739696;739696
739849;739849
739950;739950
740046;740046
740092;740092
740205;740205
740223;740223
740331;740331
740605;740605
740614;740614
740650;740650
740687;740687
740895;740895
740943;740943
741130;741130
741177;741177
741224;741224
741445;741445
741485;741485
741646;741646
741972;741972
742106;742106
742135;742135
742489;742489
742673;742673
742833;742833
742860;742860
742989;742989
743034;743034
743055;743055
743135;743135
743164;743164
743350;743350
743382;743382
743447;743447
743460;743460
743645;743645
743960;743960
744097;744097
744154;744154
744221;744221
744241;744241
744287;744287
744414;744414
744424;744424
744466;744466
744487;744487
744488;744488
744575;744575
744769;744769
744959;744959
745016;745016
745112;745112
745137;745137
745455;745455
745464;745464
745470;745470
745809;745809
745854;745854
745902;745902
746068;746068
746440;746440
746638;746638
746652;746652
746722;746722
746799;746799
746918;746918
746933;746933
746969;746969
747042;747042
747267;747267
747301;747301
747662;747662
747775;747775
747805;747805
748121;748121
748214;748214
748297;748297
748444;748444
748529;748529
748550;748550
748737;748737
748841;748841
748893;748893
748958;748958
749354;749354
749409;749409
749578;749578
749603;749603
749700;749700
749986;749986
750085;750085
750160;750160
750177;750177
750474;750474
750485;750485
750526;750526
750612;750612
750698;750698
751164;751164
751167;751167
751458;751458
751517;751517
751525;751525
751559;751559
751830;751830
751858;751858
751872;751872
752022;752022
752128;752128
752199;752199
752214;752214
752363;752363
752399;752399
752427;752427
752607;752607
752749;752749
752759;752759
752804;752804
752866;752866
753177;753177
753181;753181
753190;753190
753426;753426
753823;753823
753825;753825
753968;753968
754154;754154
754331;754331
754495;754495
754605;754605
754757;754757
754935;754935
755130;755130
755184;755184
755241;755241
755325;755325
755556;755556
755686;755686
755692;755692
755731;755731
755841;755841
755977;755977
756037;756037
756242;756242
756287;756287
756352;756352
756458;756458
756691;756691
756708;756708
756856;756856
757434;757434
757490;757490
757493;757493
757632;757632
757676;757676
757812;757812
757897;757897
757974;757974
758486;758486
758507;758507
758836;758836
759000;759000
759004;759004
759015;759015
759151;759151
759201;759201
759223;759223
759375;759375
759381;759381
759393;759393
759406;759406
759615;759615
759735;759735
759761;759761
759915;759915
759918;759918
760058;760058
760069;760069
760174;760174
760228;760228
760249;760249
760262;760262
760271;760271
760353;760353
760432;760432
760588;760588
760607;760607
760608;760608
760661;760661
760710;760710
760719;760719
760802;760802
760806;760806
760876;760876
760997;760997
761142;761142
761452;761452
761637;761637
761642;761642
761694;761694
761891;761891
761928;761928
762069;762069
762402;762402
762425;762425
762988;762988
763027;763027
763098;763098
763208;763208
763622;763622
763709;763709
763776;763776
764003;764003
764075;764075
764113;764113
764188;764188
764319;764319
764345;764345
764444;764444
764457;764457
764467;764467
764472;764472
764612;764612
764634;764634
764874;764874
764994;764994
765039;765039
765107;765107
765129;765129
765273;765273
765284;765284
765338;765338
765360;765360
765484;765484
765797;765797
766016;766016
766074;766074
766117;766117
766261;766261
766304;766304
766518;766518
766604;766604
766712;766712
766739;766739
766778;766778
766816;766816
766857;766857
766889;766889
767068;767068
767102;767102
767105;767105
767113;767113
767117;767117
767307;767307
767409;767409
767427;767427
767671;767671
767672;767672
767689;767689
767739;767739
767794;767794
767908;767908
767914;767914
768191;768191
768250;768250
768314;768314
768317;768317
768375;768375
768392;768392
768398;768398
768451;768451
768493;768493
768582;768582
768584;768584
768613;768613
768659;768659
768686;768686
768840;768840
768862;768862
768964;768964
769289;769289
769297;769297
769402;769402
769423;769423
769432;769432
769578;769578
769643;769643
769713;769713
769841;769841
769853;769853
769927;769927
769933;769933
769952;769952
769961;769961
770049;770049
770108;770108
770114;770114
770154;770154
770193;770193
770216;770216
770368;770368
770474;770474
770564;770564
770683;770683
770694;770694
770734;770734
770782;770782
770844;770844
770856;770856
770913;770913
770944;770944
770983;770983
771268;771268
771279;771279
771377;771377
771436;771436
771523;771523
771683;771683
771685;771685
771816;771816
771895;771895
771969;771969
772075;772075
772141;772141
772327;772327
772339;772339
772394;772394
772438;772438
772539;772539
772580;772580
772734;772734
772961;772961
773078;773078
773282;773282
773433;773433
773535;773535
773644;773644
773800;773800
773896;773896
774164;774164
774196;774196
774399;774399
774485;774485
774519;774519
774560;774560
774826;774826
774926;774926
774953;774953
775033;775033
775093;775093
775185;775185
775255;775255
775362;775362
775508;775508
776266;776266
776322;776322
776429;776429
776458;776458
776528;776528
776768;776768
776972;776972
777017;777017
777034;777034
777120;777120
777137;777137
777183;777183
777242;777242
777377;777377
777395;777395
777504;777504
777690;777690
777723;777723
777823;777823
777921;777921
778167;778167
778185;778185
778282;778282
778318;778318
778553;778553
778643;778643
778725;778725
778765;778765
778807;778807
778840;778840
778852;778852
779009;779009
779030;779030
779175;779175
779180;779180
779187;779187
779212;779212
779283;779283
779340;779340
779426;779426
779505;779505
779683;779683
779819;779819
780000;780000
780494;780494
780548;780548
780641;780641
780644;780644
780663;780663
780764;780764
780767;780767
780826;780826
780893;780893
780952;780952
780986;780986
781053;781053
781160;781160
781216;781216
781222;781222
781259;781259
781652;781652
781774;781774
781868;781868
781954;781954
782077;782077
782088;782088
782106;782106
782144;782144
782210;782210
782243;782243
782249;782249
782251;782251
782292;782292
782394;782394
782536;782536
782649;782649
782770;782770
782784;782784
782788;782788
782911;782911
782962;782962
783059;783059
783063;783063
783288;783288
783349;783349
783418;783418
783423;783423
783480;783480
783650;783650
783663;783663
783816;783816
783953;783953
783972;783972
784042;784042
784083;784083
784123;784123
784339;784339
784377;784377
784513;784513
784519;784519
784529;784529
784638;784638
784960;784960
785001;785001
785125;785125
785323;785323
785438;785438
785450;785450
785474;785474
785834;785834
785935;785935
785964;785964
786060;786060
786322;786322
786422;786422
786490;786490
786501;786501
786572;786572
786609;786609
786746;786746
786801;786801
786879;786879
786934;786934
787180;787180
787279;787279
787323;787323
787564;787564
787580;787580
787622;787622
787843;787843
788038;788038
788101;788101
788115;788115
788118;788118
788121;788121
788175;788175
788183;788183
788204;788204
788359;788359
788589;788589
788775;788775
788847;788847
789033;789033
789120;789120
789152;789152
789366;789366
789368;789368
789397;789397
789549;789549
789714;789714
789763;789763
789770;789770
789836;789836
789903;789903
789934;789934
790125;790125
790233;790233
790263;790263
790523;790523
790557;790557
790614;790614
790669;790669
790688;790688
790750;790750
790765;790765
790798;790798
791095;791095
791121;791121
791195;791195
791262;791262
791352;791352
791551;791551
791665;791665
791822;791822
791834;791834
791991;791991
792056;792056
792124;792124
792214;792214
792215;792215
792405;792405
792522;792522
792544;792544
792545;792545
792589;792589
792824;792824
792939;792939
793037;793037
793130;793130
793141;793141
793143;793143
793329;793329
793384;793384
793651;793651
793678;793678
793885;793885
793949;793949
794048;794048
794131;794131
794141;794141
794209;794209
794446;794446
794615;794615
794672;794672
794795;794795
794893;794893
794981;794981
795257;795257
795261;795261
795485;795485
795503;795503
795528;795528
795531;795531
795579;795579
795621;795621
795868;795868
796046;796046
796083;796083
796194;796194
796312;796312
796638;796638
796673;796673
796724;796724
796869;796869
796884;796884
796935;796935
796950;796950
797041;797041
797088;797088
797135;797135
797223;797223
797417;797417
797497;797497
797521;797521
797638;797638
797639;797639
797837;797837
798048;798048
798118;798118
798183;798183
798320;798320
798440;798440
798497;798497
798636;798636
798739;798739
798844;798844
798918;798918
798945;798945
798984;798984
799032;799032
799157;799157
799244;799244
799310;799310
799323;799323
799354;799354
799394;799394
799431;799431
799476;799476
799540;799540
799567;799567
799603;799603
799968;799968
800004;800004
800335;800335
800378;800378
800638;800638
800668;800668
800737;800737
800738;800738
800741;800741
800812;800812
800857;800857
800859;800859
801041;801041
801046;801046
801131;801131
801160;801160
801275;801275
801286;801286
801312;801312
801522;801522
801529;801529
801573;801573
801615;801615
801935;801935
801985;801985
802050;802050
802085;802085
802154;802154
802306;802306
802507;802507
802511;802511
802546;802546
802613;802613
802773;802773
802827;802827
802855;802855
802915;802915
803128;803128
803246;803246
803383;803383
803484;803484
803611;803611
803627;803627
803690;803690
803719;803719
803798;803798
804084;804084
804136;804136
804183;804183
804301;804301
804344;804344
804416;804416
804719;804719
804825;804825
804923;804923
804936;804936
805026;805026
805079;805079
805108;805108
805128;805128
805329;805329
805376;805376
805678;805678
805835;805835
805925;805925
805992;805992
806027;806027
806125;806125
806156;806156
806172;806172
806259;806259
806300;806300
806388;806388
806572;806572
806722;806722
806795;806795
806807;806807
806828;806828
806892;806892
806998;806998
807199;807199
807214;807214
807361;807361
807531;807531
807536;807536
807550;807550
807563;807563
807600;807600
807684;807684
807787;807787
807918;807918
808015;808015
808087;808087
808127;808127
808141;808141
808194;808194
808305;808305
808330;808330
808331;808331
808355;808355
808541;808541
808715;808715
808841;808841
808858;808858
809047;809047
809145;809145
809252;809252
809417;809417
809428;809428
809566;809566
809608;809608
809722;809722
809768;809768
809774;809774
810015;810015
810047;810047
810113;810113
810257;810257
810492;810492
810687;810687
810737;810737
810948;810948
810963;810963
811003;811003
811015;811015
811023;811023
811139;811139
811153;811153
811184;811184
811280;811280
811322;811322
811908;811908
812038;812038
812149;812149
812212;812212
812324;812324
812478;812478
812555;812555
812771;812771
812810;812810
812882;812882
812920;812920
812970;812970
812975;812975
813044;813044
813162;813162
813265;813265
813266;813266
813429;813429
813440;813440
813501;813501
813502;813502
813610;813610
813618;813618
813646;813646
813711;813711
813742;813742
813769;813769
813789;813789
813886;813886
813899;813899
813906;813906
813924;813924
813951;813951
814016;814016
814057;814057
814128;814128
814215;814215
814226;814226
814308;814308
814340;814340
814527;814527
814627;814627
814746;814746
814968;814968
815017;815017
815023;815023
815035;815035
815084;815084
815168;815168
815223;815223
815421;815421
815428;815428
815480;815480
816213;816213
816439;816439
816582;816582
816732;816732
816767;816767
816957;816957
817003;817003
817073;817073
817099;817099
817159;817159
817244;817244
817285;817285
817345;817345
817363;817363
817384;817384
817529;817529
817547;817547
817704;817704
817798;817798
817866;817866
818076;818076
818077;818077
818162;818162
818309;818309
818343;818343
818370;818370
818480;818480
818567;818567
818611;818611
818663;818663
818703;818703
818823;818823
818907;818907
818928;818928
818977;818977
819142;819142
819143;819143
819356;819356
819495;819495
819580;819580
819635;819635
819756;819756
819839;819839
819843;819843
819857;819857
820199;820199
820222;820222
820254;820254
820262;820262
820263;820263
820438;820438
820541;820541
820644;820644
820718;820718
820810;820810
820931;820931
821126;821126
821371;821371
821397;821397
821422;821422
821546;821546
821560;821560
821568;821568
821605;821605
821718;821718
821743;821743
821893;821893
821942;821942
822077;822077
822350;822350
822429;822429
822589;822589
822630;822630
822659;822659
822848;822848
822907;822907
823009;823009
823045;823045
823078;823078
823101;823101
823179;823179
823254;823254
823380;823380
823555;823555
823621;823621
823667;823667
823675;823675
823767;823767
823823;823823
824099;824099
824214;824214
824219;824219
824300;824300
824537;824537
824546;824546
824575;824575
824588;824588
824957;824957
825076;825076
825112;825112
825261;825261
825305;825305
825356;825356
825424;825424
825435;825435
825438;825438
825583;825583
825673;825673
825847;825847
825952;825952
826016;826016
826048;826048
826198;826198
826207;826207
826212;826212
826503;826503
826556;826556
826674;826674
826750;826750
826908;826908
826958;826958
827197;827197
827334;827334
827346;827346
827367;827367
827373;827373
827526;827526
827547;827547
827577;827577
827590;827590
827612;827612
827669;827669
827788;827788
827891;827891
827922;827922
828523;828523
828656;828656
828749;828749
828954;828954
828977;828977
829064;829064
829269;829269
829275;829275
829357;829357
829416;829416
829781;829781
829851;829851
829955;829955
830091;830091
830305;830305
830336;830336
830466;830466
830596;830596
830711;830711
830809;830809
831146;831146
831268;831268
831421;831421
831650;831650
831731;831731
831795;831795
831807;831807
831849;831849
831869;831869
831896;831896
832135;832135
832194;832194
832207;832207
832277;832277
832282;832282
832335;832335
832412;832412
832433;832433
832512;832512
832831;832831
832845;832845
832894;832894
832912;832912
833013;833013
833183;833183
833362;833362
833454;833454
833611;833611
833612;833612
833832;833832
833872;833872
833888;833888
833991;833991
834029;834029
834079;834079
834150;834150
834183;834183
834742;834742
835009;835009
835183;835183
835299;835299
835443;835443
835489;835489
835499;835499
835577;835577
835624;835624
835880;835880
835917;835917
835938;835938
835964;835964
836051;836051
836115;836115
836199;836199
836221;836221
836309;836309
836403;836403
836503;836503
836544;836544
836725;836725
836975;836975
836981;836981
837084;837084
837088;837088
837091;837091
837150;837150
837166;837166
837686;837686
837715;837715
837761;837761
837847;837847
837981;837981
838118;838118
838155;838155
838185;838185
838238;838238
838366;838366
838373;838373
838381;838381
838521;838521
838679;838679
838692;838692
838791;838791
838798;838798
838832;838832
838836;838836
839251;839251
839286;839286
839608;839608
839642;839642
839777;839777
840003;840003
840265;840265
840365;840365
840466;840466
840506;840506
840518;840518
840557;840557
840616;840616
840816;840816
840930;840930
840958;840958
840960;840960
841364;841364
841443;841443
841603;841603
841629;841629
841748;841748
841767;841767
841843;841843
842274;842274
842284;842284
842349;842349
842432;842432
842510;842510
842535;842535
842593;842593
842624;842624
842709;842709
842731;842731
842780;842780
842842;842842
843194;843194
843236;843236
843252;843252
843305;843305
843351;843351
843381;843381
843436;843436
843449;843449
843481;843481
843535;843535
843740;843740
843811;843811
843986;843986
844001;844001
844057;844057
844071;844071
844209;844209
844239;844239
844314;844314
844581;844581
844627;844627
844890;844890
845235;845235
845332;845332
845623;845623
845702;845702
845812;845812
845834;845834
846143;846143
846168;846168
846192;846192
846282;846282
846315;846315
846571;846571
846690;846690
846697;846697
846790;846790
846962;846962
847164;847164
847238;847238
847242;847242
847590;847590
847600;847600
847832;847832
847855;847855
848069;848069
848247;848247
848317;848317
848437;848437
848909;848909
849095;849095
849124;849124
849196;849196
849383;849383
849520;849520
849837;849837
849931;849931
849972;849972
850109;850109
850119;850119
850168;850168
850272;850272
850526;850526
850531;850531
850658;850658
851040;851040
851044;851044
851169;851169
851196;851196
851281;851281
851402;851402
851579;851579
851626;851626
851729;851729
851872;851872
851879;851879
852071;852071
852225;852225
852443;852443
852542;852542
852564;852564
852633;852633
852707;852707
852725;852725
852790;852790
852806;852806
852840;852840
852857;852857
853147;853147
853191;853191
853233;853233
853476;853476
853529;853529
853661;853661
854009;854009
854129;854129
854603;854603
854878;854878
854884;854884
855339;855339
855341;855341
855570;855570
856055;856055
856183;856183
856262;856262
856324;856324
856380;856380
856634;856634
856711;856711
856823;856823
856858;856858
856874;856874
856976;856976
857357;857357
857402;857402
857602;857602
857718;857718
857777;857777
857869;857869
857996;857996
858219;858219
858282;858282
858290;858290
858538;858538
858597;858597
858598;858598
858698;858698
858703;858703
858860;858860
858910;858910
859101;859101
859302;859302
859545;859545
860032;860032
860044;860044
860081;860081
860119;860119
860267;860267
860433;860433
860608;860608
860726;860726
860749;860749
860902;860902
860929;860929
861010;861010
861140;861140
861214;861214
861291;861291
861307;861307
861341;861341
861445;861445
861538;861538
861593;861593
861696;861696
861707;861707
862172;862172
862274;862274
862279;862279
862295;862295
862345;862345
862387;862387
862445;862445
862462;862462
862718;862718
862757;862757
862932;862932
863220;863220
863291;863291
863702;863702
863721;863721
863791;863791
863807;863807
863907;863907
863927;863927
863964;863964
864034;864034
864074;864074
864146;864146
864343;864343
864405;864405
864599;864599
864644;864644
864714;864714
864850;864850
865077;865077
865154;865154
865223;865223
865262;865262
865460;865460
865691;865691
865749;865749
865826;865826
865871;865871
865889;865889
866063;866063
866399;866399
866413;866413
866584;866584
866612;866612
866636;866636
866648;866648
866740;866740
866835;866835
866873;866873
866955;866955
866971;866971
866994;866994
867156;867156
867162;867162
867219;867219
867269;867269
867285;867285
867746;867746
867942;867942
868009;868009
868067;868067
868080;868080
868153;868153
868249;868249
868276;868276
868361;868361
868364;868364
868467;868467
868912;868912
868937;868937
869077;869077
869345;869345
869372;869372
869439;869439
869659;869659
869673;869673
869688;869688
869883;869883
869899;869899
869937;869937
870047;870047
870099;870099
870472;870472
870492;870492
870531;870531
870579;870579
870790;870790
870820;870820
870927;870927
871207;871207
871396;871396
871410;871410
871480;871480
871630;871630
871886;871886
872029;872029
872126;872126
872154;872154
872195;872195
872487;872487
872657;872657
872660;872660
872702;872702
872703;872703
872942;872942
873101;873101
873188;873188
873276;873276
873376;873376
873426;873426
873437;873437
873472;873472
873715;873715
873827;873827
873886;873886
873970;873970
873993;873993
874004;874004
874018;874018
874112;874112
874255;874255
874269;874269
874275;874275
874473;874473
874546;874546
874636;874636
874875;874875
875078;875078
875083;875083
875103;875103
875139;875139
875143;875143
875673;875673
875679;875679
875733;875733
875826;875826
876074;876074
876180;876180
876280;876280
876396;876396
876522;876522
876669;876669
876681;876681
876730;876730
876749;876749
876791;876791
876806;876806
876815;876815
876868;876868
877074;877074
877378;877378
877492;877492
877548;877548
877847;877847
877922;877922
878014;878014
878062;878062
878109;878109
878341;878341
878435;878435
878459;878459
878503;878503
878504;878504
878556;878556
878595;878595
878710;878710
878785;878785
878812;878812
878869;878869
878909;878909
878985;878985
879065;879065
879189;879189
879232;879232
879262;879262
879266;879266
879271;879271
879315;879315
879327;879327
879454;879454
879522;879522
879824;879824
879868;879868
879877;879877
879901;879901
879915;879915
879977;879977
880125;880125
880240;880240
880352;880352
880411;880411
880645;880645
880921;880921
880935;880935
880940;880940
880954;880954
881165;881165
881336;881336
881345;881345
881409;881409
881842;881842
881851;881851
881871;881871
882283;882283
882354;882354
882363;882363
882484;882484
882495;882495
882839;882839
882977;882977
882986;882986
882991;882991
883055;883055
883216;883216
883235;883235
883245;883245
883533;883533
883645;883645
883717;883717
883869;883869
883935;883935
883994;883994
884024;884024
884048;884048
884115;884115
884328;884328
884375;884375
884678;884678
884686;884686
884699;884699
885065;885065
885072;885072
885127;885127
885168;885168
885643;885643
885818;885818
885876;885876
885930;885930
885962;885962
886071;886071
886107;886107
886194;886194
886196;886196
886237;886237
886315;886315
886367;886367
886563;886563
886693;886693
886893;886893
886933;886933
886939;886939
887031;887031
887062;887062
887096;887096
887104;887104
887174;887174
887452;887452
887471;887471
887741;887741
887763;887763
887933;887933
888109;888109
888212;888212
888239;888239
888240;888240
888382;888382
888418;888418
888464;888464
888550;888550
888626;888626
888682;888682
888761;888761
888773;888773
888962;888962
888982;888982
889132;889132
889149;889149
889182;889182
889205;889205
889233;889233
889337;889337
889634;889634
889823;889823
889838;889838
889999;889999
890156;890156
890266;890266
890278;890278
890293;890293
890313;890313
890352;890352
890377;890377
890722;890722
890830;890830
890917;890917
890920;890920
891030;891030
891098;891098
891177;891177
891181;891181
891251;891251
891335;891335
891392;891392
891416;891416
891449;891449
891486;891486
891495;891495
891619;891619
891857;891857
891864;891864
891875;891875
891980;891980
892025;892025
892080;892080
892094;892094
892123;892123
892132;892132
892186;892186
892187;892187
892237;892237
892333;892333
892372;892372
892616;892616
892856;892856
892895;892895
892991;892991
893094;893094
893184;893184
893239;893239
893251;893251
893281;893281
893287;893287
893325;893325
893434;893434
893547;893547
893681;893681
893863;893863
893914;893914
894098;894098
894145;894145
894163;894163
894167;894167
894331;894331
894494;894494
894604;894604
894857;894857
894972;894972
894993;894993
895034;895034
895202;895202
895376;895376
895416;895416
895585;895585
895827;895827
895872;895872
895952;895952
896171;896171
896192;896192
897191;897191
897207;897207
897242;897242
897260;897260
897360;897360
897515;897515
897551;897551
897601;897601
897614;897614
898190;898190
898228;898228
898406;898406
898521;898521
898695;898695
898900;898900
898970;898970
899104;899104
899107;899107
899111;899111
899270;899270
899465;899465
899616;899616
899624;899624
899843;899843
899929;899929
900058;900058
900218;900218
900326;900326
900545;900545
900634;900634
901090;901090
901096;901096
901118;901118
901210;901210
901514;901514
901518;901518
901520;901520
901529;901529
901558;901558
901719;901719
901765;901765
901962;901962
902000;902000
902058;902058
902477;902477
902516;902516
902554;902554
902569;902569
902597;902597
902615;902615
902638;902638
902693;902693
902984;902984
903111;903111
903178;903178
903357;903357
903446;903446
903458;903458
903522;903522
903628;903628
903644;903644
903730;903730
903859;903859
903931;903931
904044;904044
904066;904066
904142;904142
904146;904146
904164;904164
904243;904243
904254;904254
904365;904365
904468;904468
904574;904574
904826;904826
905011;905011
905032;905032
905107;905107
905222;905222
905381;905381
905433;905433
905610;905610
905674;905674
905712;905712
905804;905804
905956;905956
906047;906047
906241;906241
906267;906267
906280;906280
906333;906333
906394;906394
906406;906406
906631;906631
906661;906661
906742;906742
906862;906862
906931;906931
907033;907033
907118;907118
907128;907128
907165;907165
907192;907192
907271;907271
907519;907519
907556;907556
907664;907664
907678;907678
907717;907717
907760;907760
907886;907886
907889;907889
908045;908045
908080;908080
908109;908109
908312;908312
908572;908572
908617;908617
908752;908752
908793;908793
909042;909042
909077;909077
909208;909208
909213;909213
909258;909258
909322;909322
909406;909406
909443;909443
909451;909451
909480;909480
909643;909643
909697;909697
909802;909802
909912;909912
909968;909968
909992;909992
910215;910215
910325;910325
910584;910584
910666;910666
910702;910702
910892;910892
911290;911290
911362;911362
911420;911420
911524;911524
911573;911573
911583;911583
911636;911636
911652;911652
911654;911654
911801;911801
911825;911825
911899;911899
911981;911981
911999;911999
912038;912038
912119;912119
912131;912131
912426;912426
912509;912509
912774;912774
912874;912874
912942;912942
913152;913152
913297;913297
913447;913447
913607;913607
913750;913750
913842;913842
913886;913886
913940;913940
914008;914008
914160;914160
914162;914162
914304;914304
914332;914332
914351;914351
914628;914628
914707;914707
915151;915151
915213;915213
915239;915239
915260;915260
915499;915499
915616;915616
915780;915780
915826;915826
915900;915900
915911;915911
916006;916006
916032;916032
916064;916064
916529;916529
916720;916720
916728;916728
916764;916764
916769;916769
916817;916817
916832;916832
916866;916866
917042;917042
917089;917089
917155;917155
917282;917282
917294;917294
917797;917797
917807;917807
917879;917879
917976;917976
918017;918017
918082;918082
918165;918165
918202;918202
918255;918255
918265;918265
918297;918297
918435;918435
918564;918564
918620;918620
918643;918643
918860;918860
918881;918881
918983;918983
919242;919242
919331;919331
919408;919408
919560;919560
919688;919688
919688;919688
919704;919704
919797;919797
919805;919805
919818;919818
919819;919819
919855;919855
920070;920070
920141;920141
920168;920168
920197;920197
920225;920225
920245;920245
920302;920302
920589;920589
920861;920861
921179;921179
921181;921181
921261;921261
921618;921618
921749;921749
921818;921818
921835;921835
921900;921900
921907;921907
921990;921990
922031;922031
922238;922238
922302;922302
922355;922355
922462;922462
922472;922472
922488;922488
922620;922620
922826;922826
922839;922839
922940;922940
922969;922969
923003;923003
923187;923187
923274;923274
923344;923344
923426;923426
923525;923525
923574;923574
923772;923772
924073;924073
924094;924094
924177;924177
924323;924323
924358;924358
924467;924467
924476;924476
924512;924512
924591;924591
924723;924723
924756;924756
924970;924970
925059;925059
925118;925118
925336;925336
925412;925412
925852;925852
925990;925990
926020;926020
926036;926036
926238;926238
926249;926249
926276;926276
926320;926320
926444;926444
926459;926459
926552;926552
926611;926611
926669;926669
926731;926731
926910;926910
926949;926949
926964;926964
927156;927156
927216;927216
927465;927465
927609;927609
927653;927653
927688;927688
927846;927846
928060;928060
928334;928334
928398;928398
928753;928753
928854;928854
928860;928860
928903;928903
929164;929164
929191;929191
929401;929401
929543;929543
929729;929729
929852;929852
930151;930151
930170;930170
930313;930313
930370;930370
930401;930401
930446;930446
